src_ip,window_start,risk_score,severity,signature_score,signature_hits,isolation_score,ewma_score,ewma_top_deviation,rf_predicted_type,rf_confidence,true_attack_type
10.0.0.15,2026-08-10 05:26:00,0.0524,INFO,0.0,[],0.078,0.184,avg_duration (z=2.4),none,1.0,none
10.0.0.15,2026-08-10 05:52:00,0.0524,INFO,0.0,[],0.09,0.172,avg_duration (z=1.7),none,1.0,none
10.0.0.22,2026-08-10 05:05:00,0.0523,INFO,0.0,[],0.06,0.201,total_bytes_sent (z=-1.6),none,1.0,none
10.0.0.12,2026-08-10 03:43:00,0.0523,INFO,0.0,[],0.07,0.192,avg_packet_size (z=1.7),none,1.0,none
10.0.0.26,2026-08-10 04:25:00,0.0523,INFO,0.0,[],0.079,0.182,avg_packet_size (z=1.3),none,1.0,none
10.0.0.30,2026-08-10 03:15:00,0.0523,INFO,0.0,[],0.08,0.181,avg_duration (z=2.0),none,1.0,none
10.0.0.40,2026-08-10 01:08:00,0.0523,INFO,0.0,[],0.074,0.188,total_bytes_recv (z=3.9),none,1.0,none
10.0.0.12,2026-08-10 05:25:00,0.0523,INFO,0.0,[],0.064,0.197,avg_duration (z=3.9),none,1.0,none
10.0.0.23,2026-08-10 00:25:00,0.0523,INFO,0.0,[],0.069,0.192,total_bytes_recv (z=2.3),none,1.0,none
10.0.0.1,2026-08-10 04:33:00,0.0523,INFO,0.0,[],0.083,0.178,avg_duration (z=1.3),none,1.0,none
10.0.0.27,2026-08-10 04:12:00,0.0522,INFO,0.0,[],0.08,0.181,avg_duration (z=2.6),none,1.0,none
10.0.0.25,2026-08-10 01:49:00,0.0522,INFO,0.0,[],0.089,0.171,avg_packet_size (z=2.2),none,1.0,none
10.0.0.9,2026-08-10 04:58:00,0.0522,INFO,0.0,[],0.079,0.182,avg_duration (z=-0.8),none,1.0,none
10.0.0.38,2026-08-10 05:08:00,0.0522,INFO,0.0,[],0.085,0.176,avg_packet_size (z=2.3),none,1.0,none
10.0.0.5,2026-08-10 05:47:00,0.0522,INFO,0.0,[],0.054,0.207,avg_duration (z=2.1),none,1.0,none
10.0.0.18,2026-08-10 04:21:00,0.0521,INFO,0.0,[],0.078,0.183,avg_duration (z=2.2),none,1.0,none
10.0.0.38,2026-08-10 01:31:00,0.0521,INFO,0.0,[],0.072,0.189,avg_packet_size (z=2.9),none,1.0,none
10.0.0.3,2026-08-10 02:06:00,0.0521,INFO,0.0,[],0.092,0.168,total_bytes_sent (z=1.3),none,1.0,none
10.0.0.32,2026-08-10 01:58:00,0.0521,INFO,0.0,[],0.059,0.202,avg_packet_size (z=3.1),none,1.0,none
10.0.0.26,2026-08-10 05:43:00,0.052,INFO,0.0,[],0.045,0.215,avg_duration (z=3.4),none,1.0,none
10.0.0.29,2026-08-10 05:01:00,0.052,INFO,0.0,[],0.059,0.201,avg_duration (z=4.5),none,1.0,none
10.0.0.3,2026-08-10 03:34:00,0.052,INFO,0.0,[],0.083,0.177,avg_duration (z=4.2),none,1.0,none
10.0.0.30,2026-08-10 04:53:00,0.0519,INFO,0.0,[],0.072,0.183,total_bytes_recv (z=-1.1),none,0.997,none
10.0.0.1,2026-08-10 05:47:00,0.0519,INFO,0.0,[],0.084,0.175,avg_duration (z=2.7),none,1.0,none
10.0.0.36,2026-08-10 02:33:00,0.0519,INFO,0.0,[],0.064,0.196,total_bytes_recv (z=3.1),none,1.0,none
10.0.0.31,2026-08-10 05:44:00,0.0518,INFO,0.0,[],0.052,0.207,avg_duration (z=2.1),none,1.0,none
10.0.0.4,2026-08-10 04:06:00,0.0518,INFO,0.0,[],0.082,0.177,total_bytes_sent (z=1.0),none,1.0,none
10.0.0.28,2026-08-10 04:27:00,0.0517,INFO,0.0,[],0.083,0.176,avg_packet_size (z=1.2),none,1.0,none
10.0.0.5,2026-08-10 01:04:00,0.0516,INFO,0.0,[],0.082,0.167,total_bytes_sent (z=-0.9),none,0.994,none
10.0.0.12,2026-08-10 05:36:00,0.0516,INFO,0.0,[],0.055,0.203,avg_packet_size (z=3.1),none,1.0,none
10.0.0.38,2026-08-10 03:14:00,0.0515,INFO,0.0,[],0.079,0.179,avg_packet_size (z=2.1),none,1.0,none
10.0.0.26,2026-08-10 04:46:00,0.0515,INFO,0.0,[],0.045,0.213,avg_duration (z=2.6),none,1.0,none
10.0.0.35,2026-08-10 01:45:00,0.0515,INFO,0.0,[],0.078,0.179,avg_duration (z=2.0),none,1.0,none
10.0.0.29,2026-08-10 03:21:00,0.0514,INFO,0.0,[],0.062,0.195,avg_packet_size (z=-1.7),none,1.0,none
10.0.0.26,2026-08-10 05:23:00,0.0514,INFO,0.0,[],0.056,0.201,avg_packet_size (z=3.4),none,1.0,none
10.0.0.13,2026-08-10 04:14:00,0.0514,INFO,0.0,[],0.08,0.177,avg_duration (z=1.3),none,1.0,none
10.0.0.35,2026-08-10 04:05:00,0.0514,INFO,0.0,[],0.062,0.195,total_bytes_sent (z=2.1),none,1.0,none
10.0.0.18,2026-08-10 05:43:00,0.0514,INFO,0.0,[],0.087,0.17,avg_duration (z=-1.4),none,1.0,none
10.0.0.12,2026-08-10 04:54:00,0.0514,INFO,0.0,[],0.059,0.199,avg_packet_size (z=-2.0),none,1.0,none
10.0.0.6,2026-08-10 01:26:00,0.0513,INFO,0.0,[],0.06,0.196,avg_duration (z=5.7),none,1.0,none
10.0.0.38,2026-08-10 04:16:00,0.0513,INFO,0.0,[],0.069,0.187,total_bytes_sent (z=1.8),none,1.0,none
10.0.0.2,2026-08-10 05:57:00,0.0513,INFO,0.0,[],0.061,0.191,total_bytes_recv (z=-1.3),none,0.997,none
10.0.0.34,2026-08-10 00:49:00,0.0512,INFO,0.0,[],0.085,0.167,avg_packet_size (z=-1.3),none,0.997,none
10.0.0.6,2026-08-10 03:12:00,0.0512,INFO,0.0,[],0.066,0.191,total_bytes_sent (z=1.9),none,1.0,none
10.0.0.6,2026-08-10 00:07:00,0.0512,INFO,0.0,[],0.114,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.6,2026-08-10 05:34:00,0.0512,INFO,0.0,[],0.076,0.18,avg_packet_size (z=1.7),none,1.0,none
10.0.0.35,2026-08-10 00:12:00,0.0511,INFO,0.0,[],0.114,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.39,2026-08-10 04:29:00,0.0511,INFO,0.0,[],0.068,0.183,total_bytes_sent (z=-1.8),none,0.997,none
10.0.0.37,2026-08-10 05:53:00,0.0511,INFO,0.0,[],0.062,0.189,total_bytes_sent (z=-1.4),none,0.997,none
10.0.0.18,2026-08-10 03:49:00,0.0511,INFO,0.0,[],0.081,0.174,avg_duration (z=-0.9),none,1.0,none
10.0.0.6,2026-08-10 04:19:00,0.051,INFO,0.0,[],0.059,0.192,total_bytes_recv (z=-1.2),none,0.997,none
10.0.0.15,2026-08-10 04:33:00,0.051,INFO,0.0,[],0.074,0.181,total_bytes_sent (z=1.6),none,1.0,none
10.0.0.28,2026-08-10 05:55:00,0.051,INFO,0.0,[],0.061,0.194,avg_duration (z=-1.2),none,1.0,none
10.0.0.10,2026-08-10 04:00:00,0.051,INFO,0.0,[],0.071,0.183,avg_packet_size (z=2.7),none,1.0,none
10.0.0.31,2026-08-10 02:45:00,0.051,INFO,0.0,[],0.074,0.181,total_bytes_recv (z=1.3),none,1.0,none
10.0.0.16,2026-08-10 01:39:00,0.0509,INFO,0.0,[],0.071,0.183,avg_packet_size (z=3.0),none,1.0,none
10.0.0.38,2026-08-10 05:01:00,0.0509,INFO,0.0,[],0.07,0.18,avg_packet_size (z=-1.0),none,0.997,none
10.0.0.13,2026-08-10 02:04:00,0.0508,INFO,0.0,[],0.072,0.182,avg_packet_size (z=1.5),none,1.0,none
10.0.0.14,2026-08-10 05:32:00,0.0508,INFO,0.0,[],0.063,0.191,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.36,2026-08-10 01:16:00,0.0508,INFO,0.0,[],0.064,0.179,avg_duration (z=-1.8),none,0.993,none
10.0.0.3,2026-08-10 05:02:00,0.0508,INFO,0.0,[],0.069,0.18,avg_packet_size (z=-1.1),none,0.997,none
10.0.0.27,2026-08-10 03:20:00,0.0507,INFO,0.0,[],0.084,0.169,total_bytes_recv (z=1.4),none,1.0,none
10.0.0.10,2026-08-10 04:48:00,0.0507,INFO,0.0,[],0.07,0.184,total_bytes_recv (z=2.7),none,1.0,none
10.0.0.8,2026-08-10 02:49:00,0.0507,INFO,0.0,[],0.077,0.176,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.8,2026-08-10 02:34:00,0.0507,INFO,0.0,[],0.068,0.185,avg_duration (z=3.9),none,1.0,none
10.0.0.31,2026-08-10 02:39:00,0.0507,INFO,0.0,[],0.054,0.199,avg_packet_size (z=-1.8),none,1.0,none
10.0.0.30,2026-08-10 01:25:00,0.0506,INFO,0.0,[],0.068,0.181,avg_packet_size (z=-1.7),none,0.997,none
10.0.0.39,2026-08-10 02:28:00,0.0506,INFO,0.0,[],0.07,0.179,avg_packet_size (z=-1.1),none,0.997,none
10.0.0.7,2026-08-10 05:08:00,0.0506,INFO,0.0,[],0.074,0.179,avg_packet_size (z=1.0),none,1.0,none
10.0.0.31,2026-08-10 05:10:00,0.0506,INFO,0.0,[],0.065,0.188,avg_packet_size (z=1.9),none,1.0,none
10.0.0.39,2026-08-10 04:47:00,0.0506,INFO,0.0,[],0.071,0.173,avg_duration (z=-1.1),none,0.994,none
10.0.0.18,2026-08-10 04:43:00,0.0505,INFO,0.0,[],0.055,0.197,avg_packet_size (z=-2.1),none,1.0,none
10.0.0.39,2026-08-10 04:20:00,0.0505,INFO,0.0,[],0.075,0.178,avg_duration (z=4.2),none,1.0,none
10.0.0.32,2026-08-10 04:21:00,0.0505,INFO,0.0,[],0.067,0.185,avg_duration (z=2.5),none,1.0,none
10.0.0.1,2026-08-10 03:05:00,0.0505,INFO,0.0,[],0.09,0.163,avg_duration (z=2.3),none,1.0,none
10.0.0.30,2026-08-10 04:41:00,0.0504,INFO,0.0,[],0.061,0.191,total_bytes_sent (z=-2.0),none,1.0,none
10.0.0.9,2026-08-10 03:21:00,0.0504,INFO,0.0,[],0.087,0.164,avg_packet_size (z=1.5),none,1.0,none
10.0.0.30,2026-08-10 02:43:00,0.0504,INFO,0.0,[],0.06,0.192,total_bytes_sent (z=-1.9),none,1.0,none
10.0.0.39,2026-08-10 05:39:00,0.0504,INFO,0.0,[],0.08,0.172,total_bytes_recv (z=1.5),none,1.0,none
10.0.0.3,2026-08-10 05:46:00,0.0503,INFO,0.0,[],0.07,0.181,avg_duration (z=3.6),none,1.0,none
10.0.0.5,2026-08-10 04:21:00,0.0503,INFO,0.0,[],0.074,0.178,total_bytes_recv (z=-1.5),none,1.0,none
10.0.0.36,2026-08-10 04:07:00,0.0503,INFO,0.0,[],0.073,0.179,avg_duration (z=-1.1),none,1.0,none
10.0.0.31,2026-08-10 02:50:00,0.0503,INFO,0.0,[],0.067,0.185,avg_packet_size (z=-1.7),none,1.0,none
10.0.0.31,2026-08-10 00:29:00,0.0503,INFO,0.0,[],0.021,0.231,avg_packet_size (z=-5.3),none,1.0,none
10.0.0.32,2026-08-10 04:26:00,0.0503,INFO,0.0,[],0.068,0.179,avg_packet_size (z=-1.6),none,0.997,none
10.0.0.21,2026-08-10 01:20:00,0.0503,INFO,0.0,[],0.077,0.174,total_bytes_recv (z=1.9),none,1.0,none
10.0.0.22,2026-08-10 05:49:00,0.0503,INFO,0.0,[],0.056,0.195,total_bytes_sent (z=-2.0),none,1.0,none
10.0.0.14,2026-08-10 05:43:00,0.0502,INFO,0.0,[],0.063,0.188,total_bytes_sent (z=-1.4),none,1.0,none
10.0.0.19,2026-08-10 05:13:00,0.0502,INFO,0.0,[],0.081,0.17,avg_duration (z=-0.9),none,1.0,none
10.0.0.2,2026-08-10 00:19:00,0.0502,INFO,0.0,[],0.081,0.17,avg_duration (z=-1.4),none,1.0,none
10.0.0.25,2026-08-10 05:04:00,0.0502,INFO,0.0,[],0.037,0.214,avg_packet_size (z=-1.8),none,1.0,none
10.0.0.26,2026-08-10 03:05:00,0.0501,INFO,0.0,[],0.077,0.173,total_bytes_recv (z=1.6),none,1.0,none
10.0.0.40,2026-08-10 04:56:00,0.0501,INFO,0.0,[],0.074,0.176,avg_duration (z=1.6),none,1.0,none
10.0.0.8,2026-08-10 00:42:00,0.0501,INFO,0.0,[],0.076,0.174,total_bytes_sent (z=-1.3),none,1.0,none
10.0.0.32,2026-08-10 04:34:00,0.0501,INFO,0.0,[],0.068,0.182,total_bytes_recv (z=1.2),none,1.0,none
10.0.0.28,2026-08-10 05:36:00,0.0501,INFO,0.0,[],0.065,0.185,avg_duration (z=4.6),none,1.0,none
10.0.0.37,2026-08-10 04:38:00,0.0501,INFO,0.0,[],0.054,0.197,total_bytes_sent (z=2.2),none,1.0,none
10.0.0.2,2026-08-10 01:36:00,0.05,INFO,0.0,[],0.067,0.183,avg_duration (z=-1.5),none,1.0,none
10.0.0.16,2026-08-10 05:19:00,0.05,INFO,0.0,[],0.068,0.182,avg_packet_size (z=2.0),none,1.0,none
10.0.0.25,2026-08-10 05:27:00,0.0499,INFO,0.0,[],0.067,0.183,avg_packet_size (z=2.1),none,1.0,none
10.0.0.14,2026-08-10 04:35:00,0.0499,INFO,0.0,[],0.065,0.185,avg_packet_size (z=2.7),none,1.0,none
10.0.0.5,2026-08-10 01:34:00,0.0499,INFO,0.0,[],0.057,0.192,avg_duration (z=5.3),none,1.0,none
10.0.0.29,2026-08-10 01:58:00,0.0499,INFO,0.0,[],0.075,0.174,avg_duration (z=1.8),none,1.0,none
10.0.0.10,2026-08-10 01:39:00,0.0498,INFO,0.0,[],0.086,0.164,total_bytes_sent (z=1.1),none,1.0,none
10.0.0.35,2026-08-10 04:08:00,0.0498,INFO,0.0,[],0.065,0.184,avg_packet_size (z=3.0),none,1.0,none
10.0.0.33,2026-08-10 02:55:00,0.0497,INFO,0.0,[],0.065,0.184,avg_duration (z=2.8),none,1.0,none
10.0.0.37,2026-08-10 03:41:00,0.0497,INFO,0.0,[],0.068,0.181,total_bytes_sent (z=1.1),none,1.0,none
10.0.0.40,2026-08-10 02:27:00,0.0497,INFO,0.0,[],0.057,0.186,total_bytes_recv (z=2.6),none,0.997,none
10.0.0.12,2026-08-10 03:57:00,0.0497,INFO,0.0,[],0.051,0.198,total_bytes_sent (z=-1.3),none,1.0,none
10.0.0.38,2026-08-10 01:15:00,0.0497,INFO,0.0,[],0.059,0.189,avg_packet_size (z=-1.8),none,1.0,none
10.0.0.29,2026-08-10 05:07:00,0.0497,INFO,0.0,[],0.058,0.19,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.17,2026-08-10 05:20:00,0.0497,INFO,0.0,[],0.031,0.218,avg_duration (z=3.2),none,1.0,none
10.0.0.14,2026-08-10 01:58:00,0.0497,INFO,0.0,[],0.071,0.177,avg_packet_size (z=2.3),none,1.0,none
10.0.0.13,2026-08-10 03:17:00,0.0496,INFO,0.0,[],0.027,0.221,total_bytes_sent (z=-2.7),none,1.0,none
10.0.0.17,2026-08-10 03:59:00,0.0496,INFO,0.0,[],0.054,0.194,avg_packet_size (z=1.7),none,1.0,none
10.0.0.25,2026-08-10 00:25:00,0.0496,INFO,0.0,[],0.056,0.192,avg_packet_size (z=-2.1),none,1.0,none
10.0.0.3,2026-08-10 02:00:00,0.0496,INFO,0.0,[],0.067,0.181,total_bytes_recv (z=1.7),none,1.0,none
10.0.0.38,2026-08-10 05:25:00,0.0496,INFO,0.0,[],0.069,0.178,avg_packet_size (z=1.8),none,1.0,none
10.0.0.10,2026-08-10 02:38:00,0.0495,INFO,0.0,[],0.078,0.17,avg_duration (z=1.6),none,1.0,none
10.0.0.10,2026-08-10 02:03:00,0.0495,INFO,0.0,[],0.062,0.185,avg_packet_size (z=1.9),none,1.0,none
10.0.0.3,2026-08-10 05:41:00,0.0495,INFO,0.0,[],0.06,0.183,avg_packet_size (z=-1.1),none,0.997,none
10.0.0.35,2026-08-10 05:22:00,0.0495,INFO,0.0,[],0.069,0.175,total_bytes_sent (z=-1.4),none,0.997,none
10.0.0.33,2026-08-10 01:15:00,0.0495,INFO,0.0,[],0.056,0.191,total_bytes_sent (z=-1.7),none,1.0,none
10.0.0.3,2026-08-10 02:05:00,0.0495,INFO,0.0,[],0.064,0.184,avg_duration (z=3.0),none,1.0,none
10.0.0.19,2026-08-10 00:10:00,0.0494,INFO,0.0,[],0.105,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.7,2026-08-10 05:20:00,0.0494,INFO,0.0,[],0.055,0.192,total_bytes_recv (z=-2.2),none,1.0,none
10.0.0.11,2026-08-10 04:09:00,0.0494,INFO,0.0,[],0.064,0.179,total_bytes_sent (z=-1.0),none,0.997,none
10.0.0.38,2026-08-10 05:58:00,0.0494,INFO,0.0,[],0.073,0.174,avg_packet_size (z=-1.4),none,1.0,none
10.0.0.14,2026-08-10 02:15:00,0.0494,INFO,0.0,[],0.06,0.187,avg_duration (z=2.1),none,1.0,none
10.0.0.1,2026-08-10 03:06:00,0.0493,INFO,0.0,[],0.058,0.188,avg_packet_size (z=-1.8),none,1.0,none
10.0.0.10,2026-08-10 04:52:00,0.0493,INFO,0.0,[],0.051,0.196,avg_packet_size (z=-1.9),none,1.0,none
10.0.0.31,2026-08-10 05:35:00,0.0493,INFO,0.0,[],0.051,0.195,avg_duration (z=-1.2),none,1.0,none
10.0.0.2,2026-08-10 05:25:00,0.0492,INFO,0.0,[],0.038,0.209,total_bytes_sent (z=-1.8),none,1.0,none
10.0.0.33,2026-08-10 01:52:00,0.0492,INFO,0.0,[],0.055,0.191,total_bytes_recv (z=2.2),none,1.0,none
10.0.0.38,2026-08-10 03:59:00,0.0492,INFO,0.0,[],0.065,0.181,avg_duration (z=1.6),none,1.0,none
10.0.0.6,2026-08-10 03:49:00,0.0492,INFO,0.0,[],0.063,0.183,total_bytes_sent (z=-1.0),none,1.0,none
10.0.0.34,2026-08-10 05:17:00,0.0492,INFO,0.0,[],0.05,0.196,total_bytes_recv (z=-2.5),none,1.0,none
10.0.0.2,2026-08-10 05:21:00,0.0492,INFO,0.0,[],0.053,0.193,avg_packet_size (z=2.0),none,1.0,none
10.0.0.7,2026-08-10 01:57:00,0.0492,INFO,0.0,[],0.069,0.177,avg_duration (z=2.8),none,1.0,none
10.0.0.39,2026-08-10 00:20:00,0.0491,INFO,0.0,[],0.075,0.142,flow_count (z=0.0),none,0.981,none
10.0.0.33,2026-08-10 01:47:00,0.0491,INFO,0.0,[],0.061,0.185,total_bytes_recv (z=-1.7),none,1.0,none
10.0.0.1,2026-08-10 04:50:00,0.0491,INFO,0.0,[],0.076,0.17,total_bytes_recv (z=1.4),none,1.0,none
10.0.0.11,2026-08-10 00:30:00,0.0491,INFO,0.0,[],0.048,0.197,avg_packet_size (z=3.7),none,1.0,none
10.0.0.7,2026-08-10 03:29:00,0.049,INFO,0.0,[],0.07,0.175,avg_packet_size (z=-1.2),none,1.0,none
10.0.0.26,2026-08-10 04:12:00,0.049,INFO,0.0,[],0.041,0.203,total_bytes_sent (z=-2.0),none,1.0,none
10.0.0.13,2026-08-10 01:08:00,0.049,INFO,0.0,[],0.057,0.188,total_bytes_sent (z=-2.0),none,1.0,none
10.0.0.30,2026-08-10 01:12:00,0.049,INFO,0.0,[],0.064,0.181,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.28,2026-08-10 04:14:00,0.0489,INFO,0.0,[],0.075,0.17,total_bytes_recv (z=0.8),none,1.0,none
10.0.0.31,2026-08-10 02:02:00,0.0489,INFO,0.0,[],0.071,0.173,avg_duration (z=1.2),none,1.0,none
10.0.0.15,2026-08-10 05:28:00,0.0489,INFO,0.0,[],0.062,0.183,avg_packet_size (z=-1.5),none,1.0,none
10.0.0.15,2026-08-10 04:28:00,0.0489,INFO,0.0,[],0.055,0.189,total_bytes_recv (z=-1.6),none,1.0,none
10.0.0.10,2026-08-10 04:29:00,0.0489,INFO,0.0,[],0.045,0.2,total_bytes_sent (z=2.5),none,1.0,none
10.0.0.9,2026-08-10 01:07:00,0.0488,INFO,0.0,[],0.055,0.189,total_bytes_recv (z=2.5),none,1.0,none
10.0.0.8,2026-08-10 02:11:00,0.0488,INFO,0.0,[],0.049,0.194,avg_packet_size (z=3.2),none,1.0,none
10.0.0.23,2026-08-10 04:46:00,0.0488,INFO,0.0,[],0.068,0.176,avg_duration (z=2.5),none,1.0,none
10.0.0.8,2026-08-10 01:29:00,0.0488,INFO,0.0,[],0.06,0.184,avg_duration (z=1.7),none,1.0,none
10.0.0.9,2026-08-10 01:16:00,0.0488,INFO,0.0,[],0.061,0.183,total_bytes_sent (z=2.4),none,1.0,none
10.0.0.11,2026-08-10 01:39:00,0.0487,INFO,0.0,[],0.064,0.18,avg_duration (z=3.3),none,1.0,none
10.0.0.25,2026-08-10 04:00:00,0.0487,INFO,0.0,[],0.048,0.195,avg_packet_size (z=-1.9),none,1.0,none
10.0.0.31,2026-08-10 05:41:00,0.0487,INFO,0.0,[],0.07,0.173,avg_packet_size (z=0.8),none,1.0,none
10.0.0.10,2026-08-10 05:22:00,0.0487,INFO,0.0,[],0.072,0.172,avg_duration (z=-2.0),none,1.0,none
10.0.0.20,2026-08-10 03:00:00,0.0487,INFO,0.0,[],0.061,0.183,avg_duration (z=2.8),none,1.0,none
10.0.0.37,2026-08-10 04:37:00,0.0487,INFO,0.0,[],0.049,0.194,avg_packet_size (z=2.2),none,1.0,none
10.0.0.21,2026-08-10 03:57:00,0.0486,INFO,0.0,[],0.064,0.179,total_bytes_sent (z=1.5),none,1.0,none
10.0.0.10,2026-08-10 05:36:00,0.0486,INFO,0.0,[],0.065,0.178,unique_dst_ports (z=-0.7),none,1.0,none
10.0.0.29,2026-08-10 00:39:00,0.0486,INFO,0.0,[],0.056,0.188,avg_packet_size (z=2.7),none,1.0,none
10.0.0.8,2026-08-10 03:20:00,0.0486,INFO,0.0,[],0.067,0.176,avg_duration (z=-1.3),none,1.0,none
10.0.0.5,2026-08-10 02:07:00,0.0486,INFO,0.0,[],0.047,0.196,avg_packet_size (z=2.2),none,1.0,none
10.0.0.5,2026-08-10 04:47:00,0.0485,INFO,0.0,[],0.057,0.186,avg_packet_size (z=3.3),none,1.0,none
10.0.0.7,2026-08-10 04:13:00,0.0485,INFO,0.0,[],0.065,0.178,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.37,2026-08-10 05:35:00,0.0485,INFO,0.0,[],0.044,0.199,avg_packet_size (z=3.2),none,1.0,none
10.0.0.4,2026-08-10 00:41:00,0.0484,INFO,0.0,[],0.064,0.178,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.14,2026-08-10 03:30:00,0.0484,INFO,0.0,[],0.081,0.161,avg_duration (z=1.4),none,1.0,none
10.0.0.8,2026-08-10 03:47:00,0.0484,INFO,0.0,[],0.05,0.192,avg_duration (z=2.2),none,1.0,none
10.0.0.2,2026-08-10 04:37:00,0.0484,INFO,0.0,[],0.06,0.182,avg_packet_size (z=1.3),none,1.0,none
10.0.0.32,2026-08-10 01:15:00,0.0483,INFO,0.0,[],0.066,0.175,total_bytes_sent (z=1.2),none,1.0,none
10.0.0.32,2026-08-10 03:52:00,0.0483,INFO,0.0,[],0.061,0.181,avg_packet_size (z=1.7),none,1.0,none
10.0.0.8,2026-08-10 02:29:00,0.0483,INFO,0.0,[],0.056,0.185,total_bytes_recv (z=2.1),none,1.0,none
10.0.0.11,2026-08-10 03:41:00,0.0482,INFO,0.0,[],0.053,0.188,total_bytes_sent (z=1.6),none,1.0,none
10.0.0.27,2026-08-10 05:00:00,0.0482,INFO,0.0,[],0.037,0.204,avg_packet_size (z=3.3),none,1.0,none
10.0.0.7,2026-08-10 03:36:00,0.0482,INFO,0.0,[],0.073,0.163,total_bytes_recv (z=-0.7),none,0.997,none
10.0.0.17,2026-08-10 04:06:00,0.0482,INFO,0.0,[],0.068,0.173,avg_duration (z=-1.8),none,1.0,none
10.0.0.36,2026-08-10 00:08:00,0.0482,INFO,0.0,[],0.074,0.167,avg_packet_size (z=-1.3),none,1.0,none
10.0.0.8,2026-08-10 05:21:00,0.0481,INFO,0.0,[],0.045,0.196,avg_duration (z=2.6),none,1.0,none
10.0.0.38,2026-08-10 05:05:00,0.0481,INFO,0.0,[],0.06,0.181,total_bytes_recv (z=1.8),none,1.0,none
10.0.0.9,2026-08-10 04:04:00,0.0481,INFO,0.0,[],0.048,0.192,avg_packet_size (z=3.1),none,1.0,none
10.0.0.3,2026-08-10 01:05:00,0.0481,INFO,0.0,[],0.051,0.19,avg_packet_size (z=2.6),none,1.0,none
10.0.0.1,2026-08-10 00:05:00,0.0481,INFO,0.0,[],0.025,0.215,avg_packet_size (z=3.8),none,1.0,none
10.0.0.9,2026-08-10 05:53:00,0.048,INFO,0.0,[],0.073,0.167,syn_ratio (z=-0.6),none,1.0,none
10.0.0.24,2026-08-10 01:06:00,0.0479,INFO,0.0,[],0.057,0.183,total_bytes_sent (z=-1.3),none,1.0,none
10.0.0.21,2026-08-10 05:39:00,0.0479,INFO,0.0,[],0.048,0.191,avg_duration (z=2.8),none,1.0,none
10.0.0.32,2026-08-10 03:32:00,0.0479,INFO,0.0,[],0.059,0.18,avg_duration (z=1.7),none,1.0,none
10.0.0.5,2026-08-10 05:45:00,0.0479,INFO,0.0,[],0.056,0.184,flow_count (z=-0.9),none,1.0,none
10.0.0.18,2026-08-10 04:41:00,0.0479,INFO,0.0,[],0.045,0.195,avg_duration (z=1.8),none,1.0,none
10.0.0.25,2026-08-10 00:12:00,0.0478,INFO,0.0,[],0.063,0.176,total_bytes_recv (z=2.0),none,1.0,none
10.0.0.38,2026-08-10 04:55:00,0.0478,INFO,0.0,[],0.059,0.18,avg_packet_size (z=-1.4),none,1.0,none
10.0.0.30,2026-08-10 02:48:00,0.0478,INFO,0.0,[],0.057,0.182,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.10,2026-08-10 04:10:00,0.0478,INFO,0.0,[],0.065,0.174,avg_duration (z=4.1),none,1.0,none
10.0.0.16,2026-08-10 04:41:00,0.0478,INFO,0.0,[],0.057,0.182,total_bytes_sent (z=-1.6),none,1.0,none
10.0.0.6,2026-08-10 05:19:00,0.0477,INFO,0.0,[],0.032,0.206,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.7,2026-08-10 03:09:00,0.0477,INFO,0.0,[],0.045,0.189,avg_duration (z=-1.6),none,0.997,none
10.0.0.2,2026-08-10 00:01:00,0.0477,INFO,0.0,[],0.097,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.23,2026-08-10 05:26:00,0.0477,INFO,0.0,[],0.019,0.219,avg_packet_size (z=-2.0),none,1.0,none
10.0.0.33,2026-08-10 02:45:00,0.0477,INFO,0.0,[],0.051,0.188,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.23,2026-08-10 00:45:00,0.0477,INFO,0.0,[],0.055,0.184,total_bytes_sent (z=2.1),none,1.0,none
10.0.0.20,2026-08-10 04:14:00,0.0477,INFO,0.0,[],0.052,0.186,avg_duration (z=1.4),none,1.0,none
10.0.0.38,2026-08-10 05:38:00,0.0477,INFO,0.0,[],0.062,0.177,total_bytes_sent (z=1.7),none,1.0,none
10.0.0.4,2026-08-10 05:40:00,0.0476,INFO,0.0,[],0.036,0.202,avg_packet_size (z=2.6),none,1.0,none
10.0.0.10,2026-08-10 04:15:00,0.0476,INFO,0.0,[],0.065,0.173,total_bytes_recv (z=1.7),none,1.0,none
10.0.0.28,2026-08-10 04:25:00,0.0476,INFO,0.0,[],0.039,0.199,total_bytes_recv (z=-1.7),none,1.0,none
